hausdorff_km,cell_overlap,length_ratio,reached_goal
14.170192579141979,0.34375,0.7200982395523424,0.0
24.52000600510024,0.1728395061728395,0.8270025317923017,0.0
18.669657719381892,0.045454545454545456,0.7179350892698346,0.0
24.518563410461873,0.030303030303030304,0.7686390140453756,0.0
12.228161372394197,0.38235294117647056,0.740561742159279,0.0
61.29669249248451,0.020833333333333332,0.7612426064063628,0.0
14.174479894206064,0.14285714285714285,0.7647601891700958,0.0
186.03971621236366,0.0521978021978022,0.6163907625876917,0.0
6.9529527040999435,0.34782608695652173,0.8132996903403886,0.0
13.588195335064555,0.3333333333333333,1.0983818206733005,0.0
20.715733805100648,0.16,0.8986511575087929,0.0
13.437430909526041,0.30275229357798167,0.8384497761086263,0.0
23.28665066339754,0.1245136186770428,0.9016273618058661,0.0
378.6957630895814,0.2350230414746544,0.5772722871355265,0.0
32.16722472473292,0.13333333333333333,0.7796840883828692,0.0
32.444193102375216,0.06481481481481481,0.7566508147036053,0.0
28.28173375848135,0.24193548387096775,0.7859328959648793,0.0
30.875649379648134,0.02830188679245283,0.9045547166536232,0.0
21.256133739886103,0.22105263157894736,0.8001479730735818,0.0
111.3420982898629,0.1956521739130435,0.38879789192825426,0.0
28.28173375848135,0.16037735849056603,0.8617368046553663,0.0
35.344060708292616,0.037037037037037035,1.00018296595583,0.0
216.63837278589057,0.08471074380165289,0.7778826626234505,0.0
22.794057665837524,0.13333333333333333,0.8635173103918404,0.0
13.446588578108905,0.3076923076923077,0.8871269697449824,0.0
474.1466233837101,0.3431372549019608,0.6134739530855498,0.0
11.862708261853886,0.34210526315789475,0.9606348068184126,0.0
41.496585986079815,0.08333333333333333,0.4623121532786788,0.0
11.982570533800185,0.23809523809523808,0.8228007301910792,0.0
13.839830774582671,0.45,1.3335484295803355,0.0
11.982570533800185,0.6428571428571429,0.6710357997699151,0.0
11.862708261853886,0.29545454545454547,0.8986814248584416,0.0
76.74960295409774,0.06666666666666667,0.08024920025320179,0.0
11.982570533800185,0.28125,0.9533578607892229,0.0
120.54144220061768,0.18181818181818182,0.22141700911011647,0.0
13.559826593699064,0.35,0.9267763611262385,0.0
13.565736265220272,0.2545454545454545,0.8932681679844956,0.0
59.18378756632831,0.12962962962962962,0.7210485537884849,0.0
53.24657223571294,0.18,0.6959029727584274,0.0
11.98717223722065,0.09375,0.8333925873357754,0.0
11.982570533800185,0.8181818181818182,0.8008221350550114,0.0
47.79615376510873,0.08333333333333333,0.3574511745744713,0.0
11.982570533800185,0.18604651162790697,0.8850599681782423,0.0
103.11650741961537,0.1590909090909091,0.2812887395845478,0.0
11.982570533800185,0.8181818181818182,0.8008221350550114,0.0
72.96288879358008,0.06666666666666667,0.23603033871516324,0.0
53.24657223571294,0.12121212121212122,0.6100357795525718,0.0
11.982570533800185,0.25925925925925924,0.8860675780785192,0.0
59.18378756632831,0.1509433962264151,0.7210463495214781,0.0
120.54144220061768,0.1951219512195122,0.19513970331278793,0.0
46.45402331914145,0.03365384615384615,0.9189948811494146,0.0
28.326667509169816,0.06329113924050633,0.8518500800924117,0.0
13.559826593699064,0.2926829268292683,0.889212899696895,0.0
11.982570533800185,0.23636363636363636,0.9435829819178041,0.0
77.46786681489122,0.22448979591836735,0.4332292480963438,0.0
11.982570533800185,0.34615384615384615,0.8348968998460664,0.0
11.862708261853886,0.2,1.000326733965528,0.0
11.982570533800185,0.28,0.9375187623234271,0.0
47.180299940759376,0.11904761904761904,0.7423446698787032,0.0
48.446530413450475,0.0975609756097561,0.6531539465550499,0.0
